0.003208	1.002553
0.009625	1.002553
0.016041	1.002553
0.022457	1.002553
0.028874	1.002553
0.035290	1.002553
0.041706	1.002553
0.048123	1.002553
0.054539	1.002553
0.060955	1.002553
0.067372	1.002553
0.073788	1.002553
0.080204	1.002553
0.086621	1.002553
0.093037	1.002553
0.098743	1.002554
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099641	1.002555
0.099269	1.002554
0.094246	1.002553
0.087830	1.002553
0.081414	1.002553
0.074997	1.002553
0.068581	1.002553
0.062164	1.002553
0.055748	1.002553
0.049332	1.002553
0.042915	1.002553
0.036499	1.002553
0.030083	1.002553
0.023666	1.002553
0.017250	1.002553
0.010834	1.002553
0.004417	1.002553
-0.001999	1.002553
-0.008415	1.002553
-0.014832	1.002553
-0.021248	1.002553
-0.027664	1.002553
-0.034081	1.002553
-0.040497	1.002553
-0.046913	1.002553
-0.053330	1.002553
-0.059746	1.002553
-0.066163	1.002553
-0.072579	1.002553
-0.078995	1.002553
-0.085412	1.002553
-0.091828	1.002553
-0.098244	1.002553
-0.104661	1.002553
-0.111077	1.002553
-0.117493	1.002553
-0.123910	1.002553
-0.130326	1.002553
-0.136742	1.002553
-0.143159	1.002553
-0.149575	1.002553
-0.155991	1.002553
-0.162408	1.002553
-0.168824	1.002553
-0.175240	1.002553
-0.181657	1.002553
-0.188073	1.002553
-0.194489	1.002553
-0.200906	1.002553
-0.207322	1.002553
-0.213739	1.002553
-0.220155	1.002553
-0.226571	1.002553
-0.232988	1.002553
-0.239404	1.002553
-0.245820	1.002553
-0.252237	1.002553
-0.258653	1.002553
-0.265069	1.002553
-0.271486	1.002553
-0.277902	1.002553
-0.284318	1.002553
-0.290735	1.002553
-0.297151	1.002553
-0.303567	1.002553
-0.309984	1.002553
-0.316400	1.002553
-0.322816	1.002553
-0.329233	1.002553
-0.335649	1.002553
-0.342066	1.002553
-0.348482	1.002553
-0.354898	1.002553
-0.361315	1.002553
-0.367731	1.002553
-0.374147	1.002553
-0.380564	1.002553
-0.386980	1.002553
-0.393396	1.002553
-0.399813	1.002553
-0.406229	1.002553
-0.412645	1.002553
-0.419062	1.002553
-0.425478	1.002553
-0.431894	1.002553
-0.438311	1.002553
-0.444727	1.002553
-0.451143	1.002553
-0.457560	1.002553
-0.463976	1.002553
-0.470392	1.002553
-0.476809	1.002553
-0.483225	1.002553
-0.489642	1.002553
-0.496058	1.002553
-0.502474	1.002553
-0.508891	1.002553
-0.515307	1.002553
-0.521723	1.002553
-0.528140	1.002553
-0.534556	1.002553
-0.540972	1.002553
-0.547389	1.002553
-0.553805	1.002553
-0.560221	1.002553
-0.566638	1.002553
-0.573054	1.002553
-0.579470	1.002553
-0.585887	1.002553
-0.592303	1.002553
-0.598719	1.002553
-0.605136	1.002553
-0.611552	1.002553
-0.617969	1.002553
-0.624385	1.002553
-0.630801	1.002553
-0.637218	1.002553
-0.643634	1.002553
-0.650050	1.002553
-0.656467	1.002553
-0.662883	1.002553
-0.669299	1.002553
-0.675716	1.002553
-0.682132	1.002553
-0.688548	1.002553
-0.694965	1.002553
-0.701381	1.002553
-0.707797	1.002553
-0.714214	1.002553
-0.720630	1.002553
-0.727046	1.002553
-0.733463	1.002553
-0.739879	1.002553
-0.746295	1.002553
-0.752712	1.002553
-0.759128	1.002553
-0.765545	1.002553
-0.771961	1.002553
-0.778377	1.002553
-0.784794	1.002553
-0.791210	1.002553
-0.797626	1.002553
-0.804043	1.002553
-0.810459	1.002553
-0.816875	1.002553
-0.823292	1.002553
-0.829708	1.002553
-0.836124	1.002553
-0.842541	1.002553
-0.848957	1.002553
-0.855373	1.002553
-0.861790	1.002553
-0.868206	1.002553
-0.874622	1.002553
-0.881039	1.002553
-0.887455	1.002553
-0.893872	1.002553
-0.900288	1.002553
-0.906704	1.002553
-0.913121	1.002553
-0.919537	1.002553
-0.925953	1.002553
-0.932370	1.002553
-0.938786	1.002553
-0.945202	1.002553
-0.951619	1.002553
-0.958035	1.002553
-0.964451	1.002553
-0.970868	1.002553
-0.977284	1.002553
-0.983700	1.002553
-0.990117	1.002553
-0.996533	1.002553
-1.002949	1.002553
-1.009366	1.002553
-1.015782	1.002553
-1.022198	1.002553
-1.028615	1.002553
-1.035031	1.002553
-1.041448	1.002553
-1.047864	1.002553
-1.054280	1.002553
-1.060697	1.002553
-1.067113	1.002553
-1.073529	1.002553
-1.079946	1.002553
-1.086362	1.002553
-1.092778	1.002553
-1.099195	1.002553
-1.105611	1.002553
-1.112027	1.002553
-1.118444	1.002553
-1.124860	1.002553
-1.131276	1.002553
-1.137693	1.002553
-1.144109	1.002553
-1.150525	1.002553
-1.156942	1.002553
-1.163358	1.002553
-1.169775	1.002553
-1.176191	1.002553
-1.182607	1.002553
-1.189024	1.002553
-1.195440	1.002553
-1.201856	1.002553
-1.208273	1.002553
-1.214689	1.002553
-1.221105	1.002553
-1.227522	1.002553
-1.233938	1.002553
-1.240354	1.002553
-1.246771	1.002553
-1.253187	1.002553
-1.259603	1.002553
-1.266020	1.002553
-1.272436	1.002553
-1.278852	1.002553
-1.285269	1.002553
-1.291685	1.002553
-1.298102	1.002553
-1.304518	1.002553
-1.310934	1.002553
-1.317351	1.002553
-1.323767	1.002553
-1.330183	1.002553
-1.336600	1.002553
-1.343016	1.002553
-1.349432	1.002553
-1.355849	1.002553
-1.362265	1.002553
-1.368681	1.002553
-1.375098	1.002553
-1.381514	1.002553
-1.387930	1.002553
-1.394347	1.002553
-1.400763	1.002553
-1.407179	1.002553
-1.413596	1.002553
-1.420012	1.002553
-1.426428	1.002553
